漢字,含む漢字
一,腊
一,腗
一,脼
一,椇
一,棬
一,棤
一,棽
一,椗
一,㮇
一,棏
一,椧
一,棫
一,楉
一,徤
一,傞
一,傖
一,傣
一,傈
一,兟
一,凔
一,凓
一,㓻
一,嵗
一,殔
一,殗
一,殛
一,殙
一,亴
一,厧
一,啺
一,啽
一,啿
一,喂
一,喓
一,喔
一,喕
一,喛
一,喱
一,喲
一,喳
一,喴
一,圌
一,堘
一,堛
一,堧
一,堩
一,堬
一,堮
一,堶
一,堻
一,堾
一,堿
一,奡
一,奤
一,婣
一,婷
一,婸
一,婹
一,婾
一,媄
一,媅
一,媆
一,媉
一,媊
一,媋
一,媏
一,媔
一,媕
一,媗
一,媙
一,媞
一,媠
一,媥
一,寋
一,寎
一,寕
一,尰
一,崳
一,崴
一,崵
一,崼
一,崾
一,崿
一,嵁
一,嵂
一,嵄
一,嵅
一,嵇
一,嵈
一,嵉
一,嵔
一,嵖
一,幈
一,弻
一,徥
一,徧
一,惩
一,惿
一,愄
一,愋
一,揊
一,揋
一,揍
一,揙
一,揯
一,旑
一,棢
一,氬
一,氭
一,氮
一,氯
一,氰
一,渜
一,渞
一,渨
一,渰
一,渲
一,渼
一,湀
一,湁
一,湂
一,湔
一,湕
一,湜
一,湢
一,湰
一,湱
一,湵
一,湷
一,湽
一,溚
一,焟
一,焨
一,焵
一,焺
一,犄
一,犅
一,犈
一,猒
一,猤
一,猨
一,猵
一,猹
一,琔
一,琙
一,琷
一,硟
一,硢
一,硦
一,硧
一,硩
一,硰
一,硱
一,祦
一,窛
一,絔
一,絤
一,翖
一,联
一,腀
一,菐
一,萮
一,萶
一,萺
一,葕
一,葝
一,葨
一,蛨
一,衖
一,觛
一,詊
一,詚
一,貾
一,趃
一,趆
一,跉
一,跒
一,跘
一,軧
一,逽
一,酠
一,镻
一,隇
一,雂
一,雃
一,嵆
一,㐤
一,㑶
一,㑸
一,㒽
一,㓕
一,㖶
一,㖷
一,㖺
一,㖾
一,㗁
一,㗉
一,㗌
一,㙎
一,㙐
一,㚃
一,㛱
一,㛵
一,㛷
一,㛹
一,㛾
一,㜒
一,㜓
一,㝣
一,㞇
一,㞈
一,㟧
一,㟨
一,㟪
一,㡏
一,㡐
一,㢏
一,㢾
一,㣪
一,㥐
一,㨊
一,㪘
一,㪚
一,㪸
一,㫻
一,㫼
一,㭽
一,㮂
一,㮄
一,㰲
一,㰳
一,㰸
一,㱤
一,㱥
一,㱦
一,㱧
一,㱨
一,㳼
一,㴒
一,㴗
一,㴘
一,㴜
一,㷉
一,㺂
一,㺄
一,㼍
一,㼨
一,㾖
一,㾘
一,䀱
一,䀴
一,䀾
一,䂫
一,䂰
一,䂱
一,䂲
一,䂳
一,䂴
一,䇧
一,䇪
一,䇰
一,䇲
一,䈂
一,䊁
一,䊃
一,䋘
一,䎉
一,䏾
一,䐀
一,䑪
一,䓰
一,䓴
一,䓷
一,䓻
一,䖭
一,䘖
一,䙵
一,䙿
一,䛐
一,䞠
一,䞡
一,䢝
一,䣑
一,䣲
一,䣳
一,䤞
一,䦈
一,䦎
一,䨌
一,䨍
一,䨿
一,䪨
一,䪲
一,䯭
一,䯮
一,詟
一,䂵
一,䣒
一,愦
一,椝
一,傋
一,喻
一,嗒
一,嗞
一,奣
一,媢
一,嵫
一,湴
一,猰
一,祴
一,艵
一,葁
一,蛢
一,蛪
一,﨑
一,㟟
一,㫷
一,䑫
一,䓺
一,䙴
一,溃
一,蒉
一,赋
一,辇
一,辉
一,辋
一,遗
一,阕
一,喷
一,塂
一,塇
一,颊
一,颌
一,媮
一,嵛
一,飓
一,骗
一,骙
一,愤
一,鱿
一,鲀
一,鲁
一,鲂
一,掷
一,揻
一,揼
一,揽
一,搄
一,鲃
一,阓
一,湹
一,溄
一,靔
一,靰
一,焹
一,焾
一,馇
一,犋
一,琎
一,睑
一,硳
一,硵
一,硶
一,硷
一,筙
一,筛
一,粪
一,馈
一,鹂
一,缄
一,缅
一,缆
一,缇
一,缋
一,缏
一,缓
一,编
一,鼋
一,翘
一,腚
一,舾
一,舿
一,㑹
一,蛱
一,蛲
一,蛳
一,裣
一,覄
一,㗏
一,㗑
一,㙗
一,㙘
一,谥
一,㛿
一,㜁
一,㟷
一,铸
一,锂
一,锋
一,锎
一,释
一,㮉
一,㱩
一,㷍
一,䲝
一,䦉
一,䦁
一,䠲
一,䛓
一,䙶
一,䌿
一,䇴
一,䂶
一,𠁈
一,𠷡
一,𢛳
一,𢰤
一,𣓤
一,𤭖
一,𦜝
一,𦳝
一,𣄃
一,感
一,漢
一,業
一,鉄
一,福
一,腸
一,義
一,飼
一,傷
一,蒸
一,暖
一,裏
一,煙
一,遣
一,誇
一,歳
一,慎
一,嘆
一,殿
一,微
一,誉
一,腰
一,隔
一,慈
一,滞
一,滅
一,零
一,虞
一,頑
一,碁
一,溝
一,嗣
一,塑
一,鉢
一,鈴
一,僅
一,塞
一,煎
一,羨
一,填
一,蜂
一,慄
一,溢
一,碍
一,跨
一,幌
一,嵯
一,嵳
一,蓑
一,獅
一,鉦
一,稔
一,瑞
一,蒼
一,楕
一,碓
一,椿
一,碇
一,逼
一,蒙
一,愈
一,傭
一,楊
一,碗
一,溯
一,堽
一,韵
一,亶
一,僉
一,僂
一,剽
一,嗟
一,嗄
一,嗤
一,嗔
一,壼
一,媾
一,尠
一,廈
一,愆
一,惷
一,愾
一,愴
一,戡
一,搆
一,搶
一,搓
一,斟
一,暘
一,暄
一,耡
一,蜈
一,榁
一,楔
一,楡
一,椹
一,腱
一,腟
一,跣
一,滉
一,滄
一,輊
一,輌
一,肄
一,肆
一,瑁
一,瑜
一,髢
一,碚
一,硼
一,碌
一,煬
一,煖
一,誄
一,詬
一,閙
一,裲
一,褄
一,隘
一,痾
一,粳
一,蓁
一,畸
一,貊
一,賈
一,逾
一,衙
一,祺
一,豢
一,碎
一,會
一,傳
一,稘
一,經
一,彁
一,鉐
一,碕
一,碆
一,肅
一,與
一,勤
一,碑
一,輀
一,榆
一,馵
一,馰
一,髡
一,靲
一,韴
一,颫
一,飱
一,鈳
一,鈰
一,鉰
一,鉭
一,鉡
一,鈵
一,衘
一,閞
一,閝
一,隓
一,䧺
一,靕
一,觥
一,詥
一,詵
一,詷
一,谼
一,貆
一,賆
一,趼
一,跲
一,跴
一,跰
一,輂
一,軿
一,遌
一,遄
一,逿
一,酮
一,筠
一,筦
一,筭
一,㮍
一,筹
一,綆
一,綁
一,罭
一,羦
一,臹
一,艃
一,蒴
一,蒒
一,蛖
一,㐮
一,裷
一,䘺
一,瑗
一,瑊
一,瑄
一,瑃
一,㻞
一,瑒
一,寗
一,畵
一,畺
一,瘂
一,痸
一,瘄
一,痹
一,皵
一,睠
一,睤
一,睰
一,睘
一,矠
一,硿
一,䃂
一,碏
一,碊
一,硺
一,碉
一,硾
一,碘
一,碔
一,碐
一,碤
一,䄍
一,愰
一,戣
一,揅
一,搹
一,搠
一,搢
一,㨖
一,搷
一,搣
一,搤
一,斒
一,旔
一,暌
一,暙
一,㬉
一,晸
一,腛
一,腭
一,腧
一,腨
一,腝
一,腠
一,腷
一,腲
一,楲
一,椷
一,楗
一,楥
一,楦
一,㮕
一,楱
一,楟
一,楅
一,楩
一,楆
一,椳
一,傿
一,僄
一,僈
一,兾
一,剺
一,剸
一,勡
一,㰹
一,歂
一,歲
一,㱪
一,殜
一,毽
一,毹
一,毺
一,毻
一,毷
一,傮
一,傼
一,僋
一,兡
一,厪
一,嗀
一,嗆
一,嗌
一,嗍
一,嗐
一,嗝
一,嗧
一,嗱
一,圕
一,塍
一,塛
一,塜
一,塥
一,塧
一,塨
一,媵
一,媸
一,嫀
一,嫃
一,嫅
一,嫟
一,寘
一,尟
一,尲
一,尳
一,嵢
一,嵮
一,幐
一,弿
一,彀
一,徰
一,搇
一,搮
一,搳
一,搸
一,搼
一,敭
一,棩
一,椯
一,椼
一,椾
一,楃
一,楄
一,楑
一,榙
一,歁
一,歅
一,歈
一,氱
一,氲
一,溍
一,溔
一,溕
一,溙
一,溠
一,溣
一,溦
一,溧
一,溬
一,溮
一,溱
一,溼
一,滆
一,滇
一,滊
一,滍
一,滏
一,滒
一,滖
一,煁
一,煊
一,煏
一,煓
一,煗
一,煘
一,煡
一,煨
一,煭
一,牏
一,牑
一,犍
一,犏
一,獈
一,獉
一,獊
一,琧
一,瑅
一,瑌
一,瑐
一,睔
一,硸
一,硹
一,硽
一,碀
一,碂
一,碃
一,碄
一,碅
一,碈
一,碋
一,碒
一,碖
一,碙
一,稏
一,稐
一,稓
一,稢
一,窢
一,筨
一,筽
一,粴
一,綄
一,綔
一,綘
一,羥
一,艂
一,蒖
一,蒚
一,蒫
一,蓔
一,蛵
一,蛿
一,裿
一,褀
一,覅
一,觠
一,觢
一,誁
一,誈
一,貄
一,趔
一,跮
一,輁
一,輄
一,遈
一,鄑
一,鉟
一,銏
一,閜
一,雼
一,飬
一,㒾
一,㗕
一,㗚
一,㗞
一,㙙
一,㙚
一,㚠
一,㜋
一,㜌
一,㝅
一,㝤
一,㞉
一,㞊
一,㟱
一,㟳
一,㟵
一,㟿
一,㡚
一,㢦
一,㣀
一,㣁
一,㣂
一,㥤
一,㥭
一,㥾
一,㦹
一,㨪
一,㪛
一,㪞
一,㬁
一,㬒
一,㮌
一,㮒
一,㮓
一,㮗
一,㮙
一,㮛
一,㮟
一,㮱
一,㱫
一,㱬
一,㱭
一,㲄
一,㲠
一,㲢
一,㴨
一,㴳
一,㴴
一,㷑
一,㷙
一,㺈
一,㺊
一,㻟
一,㼮
一,㽎
一,㽣
一,㾚
一,㾨
一,㿲
一,㿳
一,䂷
一,䂸
一,䂹
一,䂺
一,䂻
一,䂼
一,䂽
一,䂾
一,䂿
一,䃀
一,䃁
一,䃊
一,䄎
一,䅚
一,䅞
一,䆨
一,䇎
一,䈀
一,䋤
一,䋥
一,䎏
一,䎤
一,䐎
一,䐏
一,䐔
一,䐘
一,䑓
一,䓼
一,䔁
一,䔅
一,䖹
一,䚘
一,䚙
一,䚚
一,䛔
一,䛚
一,䞒
一,䞧
一,䞩
一,䟰
一,䠸
一,䡓
一,䡕
一,䡖
一,䢽
一,䣓
一,䤡
一,䦊
一,䦒
一,䦔
一,䧝
一,䩂
一,䩃
一,䩘
一,䪞
一,䪩
一,䬧
一,䭶
一,䰳
一,䵝
一,㱮
一,䞐
一,䩄
一,媺
一,溿
一,漭
一,遀
一,㔴
一,㬊
一,㴛
一,䄒
一,䔆
一,䔊
一,㪜
一,碛
一,稣
一,窥
一,腻
一,腾
一,蓟
一,觎
一,赗
一,兿
一,辏
一,辐
一,输
一,阗
一,阙
一,嗪
一,嗬
一,韪
一,嗮
一,嗴
一,嫑
一,颒
一,颔
一,尴
一,骞
一,鲄
一,鲅
一,鲆
一,鲇
一,鲉
一,鲊
一,鲋
一,鲌
一,鲍
一,鲏
一,鲐
一,暅
一,榄
一,榉
一,殚
一,滟
一,满
一,滥
一,煶
一,煸
一,鹉
一,鹊
一,獇
一,碜
一,筻
一,签
一,馐
一,鲈
一,鲎
一,缙
一,缜
一,缞
一,鼌
一,龄
一,缠
一,缢
一,耢
一,腼
一,蓝
一,蜖
一,誊
一,㗝
一,谨
一,谩
一,谫
一,跷
一,锕
一,锘
一,错
一,锛
一,锜
一,锝
一,锩
一,锭
一,酰
一,鉴
一,㨌
一,㨫
一,㬺
一,㷚
一,㹈
一,㻣
一,䲞
一,䖾
一,䎥
一,䍀
一,䃇
一,䃆
一,䃄
一,䃃
一,𠺞
一,𠹭
一,𤚥
一,𦎌
一,𥇥
一,𥓙
一,𩨗
一,𡬺
一,𣔳
一,𦓖
一,歌
一,算
一,鼻
一,様
一,関
一,旗
一,演
一,構
一,製
一,銅
一,領
一,誤
一,磁
一,需
一,端
一,髪
一,漫
一,慢
一,網
一,綱
一,魂
一,遭
一,碑
一,漂
一,墨
一,寧
一,僕
一,遡
一,綻
一,蔑
一,瘍
一,蔭
一,厭
一,榎
一,劃
一,箕
一,閤
一,瑳
一,爾
一,榛
一,槙
一,碩
一,銑
一,槍
一,漕
一,暢
一,肇
一,蔓
一,鳳
一,碧
一,蓬
一,僊
一,僥
一,僣
一,僮
一,匱
一,墅
一,嫣
一,嫖
一,幗
一,幔
一,愨
一,愬
一,慝
一,慓
一,慵
一,搴
一,摶
一,閧
一,蜷
一,槎
一,寨
一,槊
一,榱
一,膈
一,靤
一,漾
一,箚
一,髦
一,髣
一,碪
一,碣
一,銜
一,綺
一,綣
一,綸
一,聢
一,甄
一,甅
一,熏
一,誡
一,褊
一,靼
一,靺
一,鞆
一,瘉
一,殞
一,蔔
一,蓴
一,蓿
一,遘
一,竰
一,禊
一,齊
一,慱
一,慯
一,貍
一,樮
一,盡
一,輕
一,塲
一,緕
一,稱
一,厮
一,團
一,壽
一,對
一,睿
一,碵
一,碯
一,臺
一,夤
一,福
一,嘆
一,漢
一,賓
一,摑
一,屢
一,髥
一,劄
一,髨
一,䯰
一,髧
一,髤
一,髩
一,䰟
一,魡
一,䧻
一,靽
一,頖
一,聝
一,銉
一,銙
一,鉶
一,鉿
一,銗
一,銧
一,鉷
一,銊
一,銍
一,銩
一,鉼
一,靗
一,誙
一,谽
一,䞓
一,踁
一,踌
一,輐
一,鄢
一,鄞
一,鄠
一,鄟
一,鄤
一,鄘
一,箞
一,箅
一,箬
一,㝬
一,稬
一,緎
一,綦
一,綨
一,緀
一,緉
一,耤
一,肈
一,舔
一,艌
一,䑳
一,蓳
一,蔫
一,蔲
一,蔧
一,蔈
一,蓱
一,蔞
一,蝅
一,蜯
一,蝄
一,蜞
一,䗁
一,蜣
一,蜡
一,蜮
一,蜽
一,褆
一,褍
一,褕
一,瑴
一,瑧
一,瑨
一,瑲
一,瑱
一,瑮
一,甆
一,甂
一,畼
一,瘈
一,㾫
一,瘩
一,㾱
一,睽
一,睼
一,碡
一,碬
一,碱
一,碞
一,碶
一,碝
一,䃍
一,碳
一,碫
一,碟
一,碲
一,碭
一,碸
一,碥
一,碰
一,碨
一,禋
一,禔
一,禓
一,禌
一,䬴
一,稧
一,稫
一,稨
一,稵
一,窫
一,窬
一,僡
一,僫
一,慬
一,慻
一,慺
一,戫
一,戩
一,戬
一,搿
一,摏
一,摴
一,摽
一,㨽
一,摒
一,摓
一,摟
一,斠
一,旖
一,暛
一,暱
一,䐜
一,槅
一,榥
一,榖
一,㮶
一,榺
一,榸
一,槗
一,槖
一,﨔
一,塿
一,僳
一,徱
一,僛
一,僦
一,僐
一,僎
一,僓
一,僨
一,凘
一,戧
一,劂
一,勬
一,殟
一,殠
一,勭
一,嗿
一,嘃
一,嘈
一,嘌
一,嘍
一,嘎
一,嘒
一,嘓
一,嘕
一,嘚
一,塳
一,塼
一,墁
一,墂
一,墈
一,墉
一,墐
一,墕
一,墖
一,嫚
一,嫞
一,嫠
一,嫢
一,嫤
一,嫥
一,嫨
一,嫮
一,孷
一,寠
一,嵿
一,嶀
一,嶁
一,嶆
一,幑
一,幖
一,廑
一,廔
一,廕
一,彯
一,慒
一,慖
一,戨
一,搻
一,摍
一,摥
一,摫
一,摱
一,暣
一,榏
一,榗
一,樥
一,殝
一,氳
一,滽
一,漊
一,漌
一,漍
一,漙
一,漛
一,漡
一,漪
一,漹
一,潂
一,潩
一,煹
一,熀
一,熂
一,牄
一,犔
一,犕
一,獌
一,瑡
一,畻
一,瘎
一,睮
一,睶
一,睷
一,睻
一,碠
一,碢
一,碦
一,碮
一,禐
一,箌
一,粸
一,綥
一,罁
一,翤
一,耣
一,膉
一,蓸
一,蔨
一,蔩
一,蔮
一,蔻
一,蜝
一,蜦
一,蝁
一,蝆
一,裫
一,褉
一,褑
一,褔
一,褡
一,誝
一,銆
一,銇
一,銌
一,銐
一,駀
一,夀
一,㒃
一,㒆
一,㒈
一,㒋
一,㒎
一,㔄
一,㔵
一,㕡
一,㕢
一,㗧
一,㜖
一,㜚
一,㜝
一,㜢
一,㟺
一,㟽
一,㟾
一,㡝
一,㡞
一,㡟
一,㢡
一,㣑
一,㣲
一,㥲
一,㥶
一,㥼
一,㦀
一,㨳
一,㨵
一,㨷
一,㨹
一,㪡
一,㫁
一,㬏
一,㬐
一,㮫
一,㮳
一,㮷
一,㮹
一,㮺
一,㱯
一,㱰
一,㱱
一,㱲
一,㱳
一,㲅
一,㲤
一,㴼
一,㴿
一,㵄
一,㵅
一,㷢
一,㷣
一,㷤
一,㷥
一,㸢
一,㺉
一,㺎
一,㺏
一,㼲
一,㼵
一,㼶
一,㼷
一,㽧
一,㾯
一,㿤
一,㿵
一,䀆
一,䁍
一,䁎
一,䁏
一,䁑
一,䁔
一,䃈
一,䃉
一,䃋
一,䃌
一,䃎
一,䃏
一,䅠
一,䆪
一,䈁
一,䈅
一,䊎
一,䋪
一,䋬
一,䋰
一,䍞
一,䎦
一,䎧
一,䎨
一,䎪
一,䎺
一,䐟
一,䐤
一,䐨
一,䑴
一,䔙
一,䔜
一,䔢
一,䔬
一,䕄
一,䙃
一,䙅
一,䙆
一,䙇
一,䝴
一,䟸
一,䢢
一,䣚
一,䣻
一,䧠
一,䧡
一,䧣
一,䨐
一,䩅
一,䩆
一,䩇
一,䩚
一,䪹
一,䪻
一,䬫
一,䬱
一,䭼
一,䯈
一,䯯
一,䯱
一,䯲
一,䯳
一,䯴
一,䰙
一,䰚
一,䵞
一,䙌
一,䲟
一,槚
一,圗
一,廙
一,彅
一,漨
一,犗
一,硻
一,竮
一,銢
一,馷
一,㓗
一,㨾
一,㮮
一,㮸
一,䎩
一,䔤
一,䦕
一,䬳
一,瞆
一,舆
一,觏
一,赛
一,叆
一,辖
一,嘢
一,嘦
一,圙
一,尡
一,巰
一,骠
一,閪
一,殡
一,鲑
一,鲒
一,鲓
一,鲔
一,鲕
一,鲖
一,鲘
一,鲛
一,鲜
一,鲝
一,鲞
一,滱
一,潋
一,潌
一,熗
一,瘗
一,鹗
一,鹚
一,碴
一,碷
一,碹
一,箧
一,箨
一,馑
一,馒
一,鲗
一,鲙
一,鲚
一,鲟
一,缝
一,缥
一,缦
一,缩
一,耥
一,飼
一,㒏
一,蔹
一,蝊
一,谭
一,谱
一,键
一,锲
一,锷
一,锾
一,镁
一,镃
一,酾
一,㦈
一,㷨
一,䲫
一,䨔
一,䢥
一,䙋
一,䙊
一,䑵
一,䎾
一,䅪
一,䄗
一,䄖
一,䃐
一,䃅
一,㽏
一,榚
一,槛
一,𥔎
一,𠎁
一,𥈞
一,𥉌
一,𦩘
一,𨦇
一,𨴐
一,𣣷
一,𠎤
一,選
一,標
一,養
一,輪
一,確
一,潔
一,賛
一,導
一,編
一,暴
一,遺
一,論
一,監
一,輝
一,儀
一,賦
一,噴
一,黙
一,緩
一,衝
一,穂
一,潜
一,諾
一,鋳
一,墳
一,魅
一,霊
一,遷
一,槽
一,賓
一,憤
一,弊
一,撲
一,窯
一,潰
一,稽
一,憧
一,餅
一,頬
一,慧
一,翫
一,槻
一,蕨
一,撒
一,撰
一,撞
一,箭
一,糎
一,歎
一,樗
一,蕩
一,磐
一,篇
一,緬
一,鋒
一,聨
一,澂
一,僵
一,匳
一,嘶
一,嶢
一,幢
一,廝
一,廛
一,撓
一,撕
一,麩
一,霈
一,蝠
一,蝙
一,蝓
一,蟒
一,槿
一,膣
一,滕
一,潭
一,澆
一,濆
一,輦
一,輛
一,箴
一,瑾
一,髫
一,髯
一,髴
一,髱
一,磑
一,磋
一,碾
一,磅
一,碼
一,磊
一,緘
一,縅
一,醋
一,諚
一,鬧
一,獗
一,瞎
一,瞋
一,瘡
一,糂
一,殤
一,蕘
一,蕈
一,翦
一,翩
一,齒
一,墮
一,劍
一,價
一,儉
一,磆
一,槫
一,樣
一,樓
一,嶐
一,數
一,潼
一,羮
一,膕
一,膓
一,蝪
一,髮
一,墨
一,穀
一,德
一,徵
一,䵟
一,䰛
一,駓
一,䯊
一,骶
一,髬
一,髲
一,髳
一,魭
一,魳
一,䰽
一,䰷
一,魷
一,䲰
一,鳹
一,鳾
一,鞈
一,韎
一,頜
一,頩
一,㱃
一,餇
一,鋆
一,鋘
一,鋎
一,鋡
一,鋰
一,隤
一,槼
一,觭
一,諆
一,諗
一,誷
一,趞
一,踑
一,踦
一,踡
一,踖
一,輢
一,輞
一,衜
一,鄯
一,箼
一,篊
一,箺
一,篅
一,箲
一,箯
一,箻
一,糄
一,糍
一,䌂
一,緪
一,緛
一,緹
一,緶
一,羬
一,羭
一,翨
一,耦
一,聤
一,艏
一,艑
一,艒
一,蕐
一,䕃
一,蕓
一,蕢
一,蕙
一,蕫
一,蕡
一,蕯
一,蝛
一,蝯
一,蝡
一,蝏
一,蝭
一,衚
一,褠
一,褨
一,蝐
一,瘚
一,瘛
一,瘥
一,瘨
一,皝
一,磇
一,磤
一,磒
一,磈
一,磕
一,碻
一,磎
一,碽
一,碿
一,磉
一,磓
一,磌
一,磏
一,䃕
一,禛
一,稹
一,窴
一,憃
一,慿
一,㦍
一,憜
一,憒
一,憢
一,憓
一,憱
一,憟
一,憛
一,戭
一,㩃
一,㢣
一,撘
一,撌
一,撅
一,㩉
一,㩎
一,爴
一,敹
一,斳
一,暵
一,膖
一,膞
一,膘
一,膢
一,槶
一,槣
一,槥
一,樁
一,槾
一,槰
一,噁
一,牗
一,骵
一,僲
一,㒒
一,儈
一,儇
一,僿
一,儃
一,㒗
一,劊
一,劌
一,㔅
一,勯
一,殥
一,殣
一,殢
一,劎
一,厱
一,嘠
一,嘳
一,嘵
一,嘿
一,噀
一,噈
一,噉
一,噏
一,噖
一,噗
一,噘
一,圚
一,墝
一,墡
一,墣
一,墤
一,墥
一,墯
一,墰
一,墵
一,夦
一,奫
一,奭
一,嫷
一,嫸
一,嫼
一,嫿
一,嬆
一,嬇
一,嬈
一,嬍
一,寭
一,尵
一,嶖
一,嶞
一,嶡
一,嶤
一,幚
一,幞
一,徸
一,摦
一,撖
一,撯
一,撱
一,暨
一,暷
一,槦
一,樎
一,樖
一,歏
一,殦
一,氀
一,氂
一,漋
一,漦
一,潓
一,潝
一,潠
一,潥
一,潫
一,潵
一,潶
一,潷
一,潽
一,澅
一,澉
一,澌
一,澐
一,熛
一,熡
一,熭
一,熯
一,熼
一,牅
一,犛
一,獖
一,獛
一,獞
一,獟
一,瑼
一,璂
一,璌
一,瞉
一,磀
一,磂
一,磃
一,磄
一,磍
一,稶
一,箮
一,箳
一,箹
一,糃
一,糆
一,糋
一,緳
一,緸
一,翧
一,聧
一,膡
一,蕂
一,蕍
一,蜵
一,蝒
一,蝖
一,蝷
一,蝽
一,諅
一,諎
一,趝
一,趤
一,踗
一,踚
一,躸
一,遱
一,鋄
一,鋞
一,镼
一,隢
一,隫
一,頛
一,颲
一,餄
一,餋
一,駖
一,髰
一,魱
一,鳺
一,鴌
一,鹶
一,黓
一,㒜
一,㔊
一,㕒
一,㗲
一,㗳
一,㘤
一,㙯
一,㜤
一,㜧
一,㝫
一,㝻
一,㠇
一,㠉
一,㠌
一,㠮
一,㦎
一,㦏
一,㦐
一,㦑
一,㦕
一,㦼
一,㩆
一,㩇
一,㪦
一,㪹
一,㫏
一,㬓
一,㯄
一,㯊
一,㱴
一,㲶
一,㵐
一,㵓
一,㵮
一,㷮
一,㷯
一,㹏
一,㺖
一,㻬
一,㻰
一,㻱
一,㻲
一,㼐
一,㼒
一,㽨
一,㿷
一,䁜
一,䁞
一,䁟
一,䁥
一,䁳
一,䃑
一,䃒
一,䃓
一,䃔
一,䃖
一,䃗
一,䅬
一,䅮
一,䅵
一,䈏
一,䈕
一,䈘
一,䈛
一,䈠
一,䈣
一,䊓
一,䊕
一,䊙
一,䋹
一,䋿
一,䌁
一,䌄
一,䎫
一,䐬
一,䑗
一,䔮
一,䔰
一,䔶
一,䔷
一,䔺
一,䖗
一,䗒
一,䙐
一,䙑
一,䚟
一,䛩
一,䛴
一,䛶
一,䜺
一,䝝
一,䝾
一,䟼
一,䠁
一,䠃
一,䡞
一,䣞
一,䤫
一,䤯
一,䧤
一,䧥
一,䬄
一,䬸
一,䭫
一,䭿
一,䮁
一,䯍
一,䯵
一,䰡
一,䰼
一,䲮
一,䵠
一,噜
一,撵
一,撸
一,嘼
一,嘾
一,噄
一,噇
一,幩
一,撢
一,暳
一,熢
一,熳
一,禚
一,緰
一,蹃
一,鳽
一,㢢
一,㷭
一,䗎
一,䬹
一,澛
一,篑
一,聩
一,觐
一,阚
一,题
一,颚
一,颛
一,嶥
一,飘
一,徺
一,鲠
一,鲤
一,鲧
一,鲨
一,鲩
一,鲪
一,鲫
一,鲬
一,靥
一,瞒
一,鹝
一,磗
一,磘
一,磙
一,馓
一,馔
一,緾
一,縆
一,縇
一,鲡
一,鲢
一,鲣
一,鲥
一,鲦
一,鹢
一,缮
一,耧
一,褴
一,㗷
一,㗸
一,㗺
一,㘃
一,㙭
一,㙮
一,谴
一,㜟
一,镇
一,镉
一,镎
一,镒
一,㩏
一,㩑
一,㵛
一,㻴
一,䲶
一,䯶
一,䭪
一,䪟
一,䧩
一,䤀
一,䣠
一,䗖
一,䌋
一,䈩
一,樭
一,𠠇
一,𡡕
一,𣘹
一,𣘸
一,𤲽
一,𥧔
一,𧜎
一,𧮾
一,𨼲
一,𩊠
一,𩒐
一,整
一,衛
一,興
一,輸
一,憲
一,鋼
一,縦
一,獣
一,曇
一,薄
一,錯
一,錠
一,嬢
一,壇
一,縛
一,縫
一,還
一,憾
一,衡
一,儒
一,壌
一,磨
一,諭
一,融
一,膳
一,緻
一,麺
一,叡
一,窺
一,彊
一,頸
一,髭
一,儘
一,橢
一,黛
一,醍
一,澱
一,醗
一,儕
一,儔
一,冀
一,嘯
一,圜
一,寰
一,嶬
一,嶮
一,嶼
一,彜
一,憊
一,撼
一,擅
一,黔
一,鴟
一,鴒
一,鮖
一,曁
一,耨
一,閾
一,橄
一,樸
一,橦
一,橈
一,膩
一,踰
一,靦
一,澪
一,濛
一,輻
一,輳
一,駢
一,歙
一,篝
一,篩
一,篥
一,簑
一,璞
一,髻
一,髷
一,磔
一,磬
一,磧
一,磚
一,錏
一,錻
一,縊
一,縉
一,縢
一,縒
一,甎
一,艙
一,諤
一,諠
一,諞
一,鬨
一,褸
一,躾
一,獪
一,羲
一,頷
一,瘻
一,糒
一,殫
一,殪
一,薨
一,薑
一,薈
一,薇
一,薤
一,蕭
一,覦
一,遶
一,窶
一,臻
一,曉
一,劔
一,劒
一,勳
一,劑
一,舉
一,燒
一,默
一,衞
一,隨
一,險
一,黅
一,黕
一,鼼
一,鼽
一,齓
一,駫
一,駪
一,駧
一,骻
一,䯒
一,骺
一,髺
一,髹
一,髵
一,鬳
一,䱁
一,魾
一,鮇
一,魿
一,䱇
一,鴚
一,䲹
一,鴘
一,䧿
一,醎
一,䩉
一,鞕
一,韑
一,韐
一,韸
一,頮
一,頯
一,䫇
一,錒
一,錡
一,錤
一,錈
一,錜
一,鍀
一,錀
一,鍩
一,錽
一,䧧
一,霒
一,靛
一,觱
一,諴
一,諼
一,諟
一,諶
一,貒
一,貐
一,䝟
一,賰
一,賵
一,賮
一,踸
一,踳
一,踹
一,踶
一,蹁
一,輭
一,輺
一,輲
一,衟
一,遻
一,鄶
一,鄴
一,糕
一,縠
一,縗
一,縉
一,縝
一,縨
一,翮
一,耩
一,艗
一,艖
一,蕿
一,蕻
一,薧
一,蕼
一,薟
一,薉
一,藇
一,虣
一,螠
一,螄
一,螆
一,螓
一,螣
一,衠
一,褱
一,褰
一,褾
一,甊
一,壃
一,癊
一,瘹
一,瘭
一,盦
一,瞚
一,瞟
一,磡
一,磝
一,磪
一,磛
一,磣
一,磩
一,䃚
一,磦
一,磠
一,磖
一,磟
一,禩
一,糓
一,䅺
一,竱
一,憨
一,憠
一,㦔
一,懙
一,懁
