窗,訓,まど,NULL,NULL,NULL
窰,音,ヨウ,NULL,NULL,NULL
窰,訓,かま,NULL,NULL,NULL
粫,訓,うるち,NULL,NULL,NULL
粡,音,トウ,NULL,NULL,NULL
粡,訓,あら,NULL,NULL,NULL
粡,訓,あらごめ,NULL,NULL,NULL
粮,音,リョウ,NULL,NULL,NULL
粮,音,ロウ,NULL,NULL,NULL
粮,訓,かて,NULL,NULL,NULL
罸,音,バチ,NULL,NULL,NULL
罸,音,ハツ,NULL,NULL,NULL
罸,音,バツ,NULL,NULL,NULL
羣,音,グン,NULL,NULL,NULL
羣,訓,むら,NULL,NULL,NULL
羣,訓,む,れ,NULL,NULL
羣,訓,む,れる,NULL,NULL
羮,音,カン,NULL,NULL,NULL
羮,音,コウ,NULL,NULL,NULL
羮,訓,あつもの,NULL,NULL,NULL
譱,音,セン,NULL,NULL,NULL
譱,音,ゼン,NULL,NULL,NULL
譱,訓,よ,い,NULL,NULL
耻,音,チ,NULL,NULL,NULL
耻,訓,はじ,NULL,NULL,NULL
耻,訓,は,じらう,NULL,NULL
耻,訓,は,じる,NULL,NULL
耻,訓,は,ずかしい,NULL,NULL
聲,音,セイ,NULL,NULL,NULL
聲,音,ショウ,NULL,NULL,NULL
聲,訓,こえ,NULL,NULL,NULL
聲,訓,こわ,NULL,NULL,NULL
聰,音,ソウ,NULL,NULL,NULL
聰,訓,さと,い,NULL,NULL
肅,音,シュク,NULL,NULL,NULL
肅,訓,つつし,む,NULL,NULL
冐,音,ボウ,NULL,１番,表内読み
冐,音,ボク,NULL,２番,表内読み
冐,音,モウ,NULL,１番,表内読み
冐,訓,おか,す,NULL,NULL
冐,訓,おお,う,NULL,NULL
冐,訓,ねた,む,NULL,NULL
冐,訓,むさぼ,る,NULL,NULL
脉,音,バク,NULL,NULL,NULL
脉,音,ミャク,NULL,NULL,NULL
脉,訓,すじ,NULL,NULL,NULL
腦,音,ノウ,NULL,NULL,NULL
腦,音,ドウ,NULL,NULL,NULL
膕,音,カク,NULL,NULL,NULL
膕,訓,ひかがみ,NULL,NULL,NULL
膕,訓,よほろ,NULL,NULL,NULL
膤,訓,ゆき,NULL,NULL,NULL
膓,音,チョウ,NULL,NULL,NULL
膓,訓,はらわた,NULL,NULL,NULL
膓,訓,わた,NULL,NULL,NULL
膸,音,ズイ,NULL,NULL,NULL
膽,音,タン,NULL,NULL,NULL
膽,音,トウ,NULL,NULL,NULL
膽,訓,きも,NULL,NULL,NULL
臟,音,ゾウ,NULL,NULL,NULL
臟,音,ソウ,NULL,NULL,NULL
臟,訓,はらわた,NULL,NULL,NULL
臺,音,タイ,NULL,NULL,NULL
臺,音,ダイ,NULL,NULL,NULL
臺,訓,うてな,NULL,NULL,NULL
臺,訓,しもべ,NULL,NULL,NULL
與,音,ヨ,NULL,１番,表内読み
與,訓,あた,える,NULL,NULL
與,訓,あずか,る,NULL,NULL
與,訓,くみ,する,NULL,NULL
舊,音,キュウ,NULL,NULL,NULL
舊,訓,ふ,る,NULL,NULL
舊,訓,ふる,い,NULL,NULL
舊,訓,ふる,びる,NULL,NULL
舊,訓,もと,NULL,NULL,NULL
艷,音,エン,NULL,NULL,NULL
艷,訓,つや,NULL,NULL,NULL
艷,訓,あで,やか,NULL,NULL
艷,訓,うらや,む,NULL,NULL
艷,訓,なまめ,かしい,NULL,NULL
萇,音,ジョウ,NULL,NULL,NULL
萇,音,チョウ,NULL,NULL,NULL
蔆,音,リョウ,NULL,NULL,NULL
蔆,訓,ひし,NULL,NULL,NULL
菻,音,リン,NULL,NULL,NULL
萪,音,カ,NULL,NULL,NULL
萪,訓,しだ,NULL,NULL,NULL
蕚,音,ガク,NULL,NULL,NULL
蕚,訓,うてな,NULL,NULL,NULL
蕚,訓,はなぶさ,NULL,NULL,NULL
號,音,ゴウ,NULL,１番,表内読み
號,音,コウ,NULL,１番,表内読み
號,訓,さけ,ぶ,NULL,NULL
號,訓,よびな,NULL,NULL,NULL
蝪,音,トウ,NULL,NULL,NULL
蝪,訓,つちぐも,NULL,NULL,NULL
蠶,音,サン,NULL,NULL,NULL
蠶,訓,かいこ,NULL,NULL,NULL
蠶,訓,こ,NULL,NULL,NULL
衂,音,ジク,NULL,NULL,NULL
衂,訓,くじ,ける,NULL,NULL
衂,訓,はなぢ,NULL,NULL,NULL
衞,音,エイ,NULL,NULL,NULL
衞,音,エ,NULL,NULL,NULL
衞,訓,まも,る,NULL,NULL
袁,音,エン,NULL,NULL,NULL
袮,音,チ,NULL,NULL,NULL
袮,音,ネ,NULL,NULL,NULL
裝,音,ソウ,NULL,NULL,NULL
裝,音,ショウ,NULL,NULL,NULL
裝,訓,よそお,う,NULL,NULL
裝,訓,よそ,う,NULL,NULL
襃,音,ホウ,NULL,NULL,NULL
襃,訓,ほ,める,NULL,NULL
覊,音,キ,NULL,NULL,NULL
覊,訓,おもがい,NULL,NULL,NULL
覊,訓,たづな,NULL,NULL,NULL
覊,訓,たび,NULL,NULL,NULL
覊,訓,たびびと,NULL,NULL,NULL
覊,訓,つな,ぐ,NULL,NULL
覊,訓,とりし,まる,NULL,NULL
覽,音,ラン,NULL,NULL,NULL
覽,訓,み,る,NULL,NULL
觀,音,カン,NULL,１番,表内読み
觀,訓,しめ,す,NULL,NULL
觀,訓,み,る,NULL,NULL
觀,訓,み,せる,NULL,NULL
觧,音,カイ,NULL,１番,表内読み
觧,音,ゲ,NULL,１番,表内読み
觧,訓,と,かす,NULL,NULL
觧,訓,と,く,NULL,NULL
觧,訓,と,ける,NULL,NULL
觧,訓,さと,る,NULL,NULL
觧,訓,ほぐ,れる,NULL,NULL
觧,訓,ほつ,れる,NULL,NULL
觧,訓,ほど,く,NULL,NULL
觧,訓,ほど,ける,NULL,NULL
觧,訓,わか,る,NULL,NULL
觸,音,ショク,NULL,NULL,NULL
觸,音,ソク,NULL,NULL,NULL
觸,訓,さわ,る,NULL,NULL
觸,訓,ふ,れる,NULL,NULL
謠,音,ヨウ,NULL,NULL,NULL
謠,訓,うたい,NULL,NULL,NULL
謠,訓,うた,う,NULL,NULL
譽,音,ヨ,NULL,NULL,NULL
譽,訓,ほま,れ,NULL,NULL
譽,訓,ほ,める,NULL,NULL
讀,音,トウ,NULL,NULL,NULL
讀,音,トク,NULL,NULL,NULL
讀,音,ドク,NULL,NULL,NULL
讀,訓,よ,む,NULL,NULL
讓,音,ジョウ,NULL,NULL,NULL
讓,訓,ゆず,る,NULL,NULL
讓,訓,せ,める,NULL,NULL
豐,音,ホウ,NULL,NULL,NULL
豐,訓,ゆた,か,NULL,NULL
豐,訓,とよ,NULL,NULL,NULL
豬,音,チョ,NULL,NULL,NULL
豬,訓,い,NULL,NULL,NULL
豬,訓,いのしし,NULL,NULL,NULL
豼,音,ヒ,NULL,NULL,NULL
戝,音,サイ,NULL,１番,表内読み
戝,音,ザイ,NULL,１番,表内読み
戝,音,ゾク,NULL,２番,表内読み
戝,訓,そこ,なう,２番,表内読み
戝,訓,たから,NULL,１番,表内読み
戝,訓,わるもの,NULL,２番,表内読み
貭,音,シツ,NULL,１番,表内読み
貭,音,シチ,NULL,１番,表内読み
貭,音,チ,NULL,２番,表内読み
貭,音,シ,NULL,３番,表内読み
貭,訓,ただ,す,NULL,NULL
貭,訓,たち,NULL,NULL,NULL
貭,訓,もと,NULL,NULL,NULL
貮,音,ジ,NULL,NULL,NULL
貮,音,ニ,NULL,NULL,NULL
貮,訓,ふた,NULL,NULL,NULL
貮,訓,ふた,つ,NULL,NULL
賣,音,バイ,NULL,NULL,NULL
賣,訓,う,る,NULL,NULL
賣,訓,う,れる,NULL,NULL
贊,音,サン,NULL,NULL,NULL
贊,訓,たす,ける,NULL,NULL
贊,訓,たた,える,NULL,NULL
贊,訓,ほ,める,NULL,NULL
賍,音,ソウ,NULL,NULL,NULL
賍,音,ゾウ,NULL,NULL,NULL
賍,訓,かく,す,NULL,NULL
軆,音,タイ,NULL,NULL,NULL
軆,音,テイ,NULL,NULL,NULL
軆,訓,からだ,NULL,NULL,NULL
辭,音,ジ,NULL,NULL,NULL
辭,訓,や,める,NULL,NULL
辭,訓,ことば,NULL,NULL,NULL
辭,訓,ことわ,る,NULL,NULL
辯,音,ベン,NULL,NULL,NULL
辯,訓,かた,る,NULL,NULL
辯,訓,と,く,NULL,NULL
隨,音,ズイ,NULL,NULL,NULL
隨,訓,したが,う,NULL,NULL
鄰,音,リン,NULL,NULL,NULL
鄰,訓,となり,NULL,NULL,NULL
鄰,訓,とな,る,NULL,NULL
酘,音,ズ,NULL,NULL,NULL
酘,音,トウ,NULL,NULL,NULL
酘,訓,かも,す,NULL,NULL
酘,訓,そえ,NULL,NULL,NULL
醉,音,スイ,NULL,NULL,NULL
醉,訓,よ,う,NULL,NULL
釋,音,シャク,NULL,NULL,NULL
釋,音,セキ,NULL,NULL,NULL
釋,訓,お,く,NULL,NULL
釋,訓,と,かす,NULL,NULL
釋,訓,と,く,NULL,NULL
釋,訓,ゆる,す,NULL,NULL
閇,音,ヘイ,NULL,NULL,NULL
閇,訓,し,まる,NULL,NULL
閇,訓,し,める,NULL,NULL
閇,訓,と,じる,NULL,NULL
閇,訓,と,ざす,NULL,NULL
閇,訓,た,てる,NULL,NULL
閠,音,ジュン,NULL,NULL,NULL
閠,訓,うるう,NULL,NULL,NULL
陏,音,タ,NULL,１番,表内読み
陏,音,ダ,NULL,１番,表内読み
陏,音,ズイ,NULL,２番,表内読み
陷,音,カン,NULL,NULL,NULL
陷,訓,おちい,る,NULL,NULL
陷,訓,おとしい,れる,NULL,NULL
陦,音,トウ,NULL,NULL,NULL
陦,訓,しま,NULL,NULL,NULL
險,音,ケン,NULL,NULL,NULL
險,訓,けわ,しい,NULL,NULL
隱,音,イン,NULL,１番,表内読み
隱,音,オン,NULL,１番,表内読み
隱,訓,かく,す,NULL,NULL
隱,訓,かく,れる,NULL,NULL
隲,音,シツ,NULL,NULL,NULL
隲,訓,さだ,める,NULL,NULL
隲,訓,のぼ,る,NULL,NULL
隸,音,レイ,NULL,NULL,NULL
隸,訓,したが,う,NULL,NULL
隸,訓,しもべ,NULL,NULL,NULL
靈,音,レイ,NULL,NULL,NULL
靈,音,リョウ,NULL,NULL,NULL
靈,訓,たま,NULL,NULL,NULL
靈,訓,たましい,NULL,NULL,NULL
靈,訓,よ,い,NULL,NULL
靜,音,セイ,NULL,NULL,NULL
靜,音,ジョウ,NULL,NULL,NULL
靜,訓,しず,NULL,NULL,NULL
靜,訓,しず,か,NULL,NULL
靜,訓,しず,まる,NULL,NULL
靜,訓,しず,める,NULL,NULL
靹,音,ドウ,NULL,NULL,NULL
靹,訓,とも,NULL,NULL,NULL
飃,音,ヒョウ,NULL,NULL,NULL
飃,訓,ただよ,う,NULL,NULL
飃,訓,つむじかぜ,NULL,NULL,NULL
飃,訓,はや,い,NULL,NULL
飃,訓,ひるがえ,る,NULL,NULL
騷,音,ソウ,NULL,NULL,NULL
騷,訓,うれ,い,NULL,NULL
騷,訓,さわ,ぐ,NULL,NULL
騷,訓,ざわ,つく,NULL,NULL
騷,訓,ぞめ,く,NULL,NULL
驅,音,ク,NULL,NULL,NULL
驅,訓,か,ける,NULL,NULL
驅,訓,か,る,NULL,NULL
驅,訓,お,う,NULL,NULL
驛,音,エキ,NULL,NULL,NULL
驛,訓,うまや,NULL,NULL,NULL
驗,音,ケン,NULL,NULL,NULL
驗,音,ゲン,NULL,NULL,NULL
驗,訓,あかし,NULL,NULL,NULL
驗,訓,しるし,NULL,NULL,NULL
驗,訓,ため,す,NULL,NULL
體,音,タイ,NULL,NULL,NULL
體,音,テイ,NULL,NULL,NULL
體,訓,からだ,NULL,NULL,NULL
髞,音,ソウ,NULL,NULL,NULL
髮,音,ハツ,NULL,NULL,NULL
髮,音,ホツ,NULL,NULL,NULL
髮,訓,かみ,NULL,NULL,NULL
弎,音,サン,NULL,NULL,NULL
弎,訓,み,NULL,NULL,NULL
弎,訓,み,つ,NULL,NULL
弎,訓,みっ,つ,NULL,NULL
夤,音,イン,NULL,NULL,NULL
夽,音,グン,NULL,NULL,NULL
擤,音,コウ,NULL,NULL,NULL
擤,訓,か,む,NULL,NULL
澍,音,シュ,NULL,１番,表内読み
澍,音,ジュ,NULL,１番,表内読み
欄,音,ラン,NULL,NULL,NULL
欄,訓,おばしま,NULL,NULL,NULL
欄,訓,おり,NULL,NULL,NULL
欄,訓,てすり,NULL,NULL,NULL
欄,訓,わく,NULL,NULL,NULL
虜,音,リョ,NULL,NULL,NULL
虜,音,ロ,NULL,NULL,NULL
虜,訓,えびす,NULL,NULL,NULL
虜,訓,しもべ,NULL,NULL,NULL
虜,訓,とりこ,NULL,NULL,NULL
類,音,ルイ,NULL,NULL,NULL
類,訓,たぐ,い,NULL,NULL
類,訓,たぐい,NULL,NULL,NULL
類,訓,たぐ,える,NULL,NULL
類,訓,に,る,NULL,NULL
廊,音,ロウ,NULL,NULL,NULL
廊,訓,わたどの,NULL,NULL,NULL
朗,音,ロウ,NULL,NULL,NULL
朗,訓,ほが,らか,NULL,NULL
朗,訓,あき,らか,NULL,NULL
朗,訓,たか,らか,NULL,NULL
猪,音,チョ,NULL,NULL,NULL
猪,訓,い,NULL,NULL,NULL
猪,訓,いのしし,NULL,NULL,NULL
神,音,シン,NULL,NULL,NULL
神,音,ジン,NULL,NULL,NULL
神,訓,かみ,NULL,NULL,NULL
神,訓,かん,NULL,NULL,NULL
神,訓,こう,NULL,NULL,NULL
神,訓,たましい,NULL,NULL,NULL
祥,音,ショウ,NULL,NULL,NULL
祥,訓,きざ,し,NULL,NULL
祥,訓,さいわ,い,NULL,NULL
祥,訓,さち,NULL,NULL,NULL
福,音,フク,NULL,NULL,NULL
福,訓,さいわ,い,NULL,NULL
諸,音,ショ,NULL,NULL,NULL
諸,訓,もろ,NULL,NULL,NULL
諸,訓,もろもろ,NULL,NULL,NULL
都,音,ツ,NULL,NULL,NULL
都,音,ト,NULL,NULL,NULL
都,訓,みやこ,NULL,NULL,NULL
都,訓,すべ,て,NULL,NULL
侮,音,ブ,NULL,NULL,NULL
侮,訓,あなど,る,NULL,NULL
僧,音,ソウ,NULL,NULL,NULL
勉,音,ベン,NULL,NULL,NULL
勉,訓,つと,める,NULL,NULL
勤,音,キン,NULL,NULL,NULL
勤,音,ゴン,NULL,NULL,NULL
勤,訓,つと,まる,NULL,NULL
勤,訓,つと,める,NULL,NULL
勤,訓,いそ,しむ,NULL,NULL
勤,訓,つと,め,NULL,NULL
卑,音,ヒ,NULL,１番,表内読み
卑,訓,いや,しい,NULL,NULL
卑,訓,いや,しむ,NULL,NULL
卑,訓,いや,しめる,NULL,NULL
卑,訓,ひく,い,NULL,NULL
嘆,音,タン,NULL,NULL,NULL
嘆,訓,なげ,かわしい,NULL,NULL
嘆,訓,なげ,く,NULL,NULL
器,音,キ,NULL,NULL,NULL
器,訓,うつわ,NULL,NULL,NULL
墨,音,ボク,NULL,NULL,NULL
墨,音,モク,NULL,NULL,NULL
墨,訓,すみ,NULL,NULL,NULL
層,音,ソウ,NULL,NULL,NULL
層,訓,かさ,なる,NULL,NULL
悔,音,カイ,NULL,NULL,NULL
悔,音,ケ,NULL,NULL,NULL
悔,訓,く,いる,NULL,NULL
悔,訓,くや,しい,NULL,NULL
悔,訓,く,やむ,NULL,NULL
憎,音,ゾウ,NULL,NULL,NULL
憎,音,ソウ,NULL,NULL,NULL
憎,訓,にく,い,NULL,NULL
憎,訓,にく,しみ,NULL,NULL
憎,訓,にく,む,NULL,NULL
憎,訓,にく,らしい,NULL,NULL
懲,音,チョウ,NULL,NULL,NULL
懲,訓,こ,らしめる,NULL,NULL
懲,訓,こ,らす,NULL,NULL
懲,訓,こ,りる,NULL,NULL
敏,音,ビン,NULL,NULL,NULL
敏,訓,さと,い,NULL,NULL
敏,訓,と,し,NULL,NULL
暑,音,ショ,NULL,NULL,NULL
暑,訓,あつ,い,NULL,NULL
梅,音,バイ,NULL,NULL,NULL
梅,訓,うめ,NULL,NULL,NULL
海,音,カイ,NULL,NULL,NULL
海,訓,うみ,NULL,NULL,NULL
渚,音,ショ,NULL,NULL,NULL
渚,訓,なぎさ,NULL,NULL,NULL
渚,訓,みぎわ,NULL,NULL,NULL
漢,音,カン,NULL,NULL,NULL
漢,訓,おとこ,NULL,NULL,NULL
漢,訓,から,NULL,NULL,NULL
煮,音,シャ,NULL,NULL,NULL
煮,訓,に,える,NULL,NULL
煮,訓,に,やす,NULL,NULL
煮,訓,に,る,NULL,NULL
琢,音,タク,NULL,NULL,NULL
琢,訓,みが,く,NULL,NULL
碑,音,ヒ,NULL,NULL,NULL
碑,訓,いしぶみ,NULL,NULL,NULL
社,音,シャ,NULL,NULL,NULL
社,音,ジャ,NULL,NULL,NULL
社,訓,やしろ,NULL,NULL,NULL
祈,音,キ,NULL,NULL,NULL
祈,訓,いの,る,NULL,NULL
祉,音,シ,NULL,NULL,NULL
祉,訓,さいわ,い,NULL,NULL
祐,音,ユウ,NULL,NULL,NULL
祐,訓,たす,け,NULL,NULL
祐,訓,たす,ける,NULL,NULL
祖,音,ソ,NULL,NULL,NULL
祖,訓,おや,NULL,NULL,NULL
祖,訓,じじ,NULL,NULL,NULL
祖,訓,はじ,め,NULL,NULL
祝,音,シュク,NULL,１番,表内読み
祝,音,シュウ,NULL,２番,表内読み
祝,訓,いわ,う,NULL,NULL
祝,訓,た,つ,NULL,NULL
祝,訓,の,る,NULL,NULL
祝,訓,のろ,う,NULL,NULL
禍,音,カ,NULL,NULL,NULL
禍,訓,まが,NULL,NULL,NULL
禍,訓,わざわ,い,NULL,NULL
禎,音,テイ,NULL,NULL,NULL
禎,訓,さいわ,い,NULL,NULL
穀,音,コク,NULL,NULL,NULL
突,音,トツ,NULL,NULL,NULL
突,訓,つ,く,NULL,NULL
節,音,セツ,NULL,NULL,NULL
節,音,セチ,NULL,NULL,NULL
節,訓,ふし,NULL,NULL,NULL
節,訓,ノット,NULL,NULL,NULL
節,訓,みさお,NULL,NULL,NULL
練,音,レン,NULL,NULL,NULL
練,訓,ね,る,NULL,NULL
練,訓,ねりぎぬ,NULL,NULL,NULL
繁,音,ハン,NULL,１番,表内読み
繁,訓,しげ,る,NULL,NULL
繁,訓,わずら,わしい,NULL,NULL
署,音,ショ,NULL,NULL,NULL
署,訓,しる,す,NULL,NULL
署,訓,やくわり,NULL,NULL,NULL
者,音,シャ,NULL,NULL,NULL
者,訓,もの,NULL,NULL,NULL
臭,音,シュウ,NULL,１番,表内読み
臭,音,キュウ,NULL,２番,表内読み
臭,訓,くさ,い,NULL,NULL
臭,訓,にお,う,NULL,NULL
著,音,チョ,NULL,１番,表内読み
著,音,ジャク,NULL,２番,表内読み
著,音,チャク,NULL,２番,表内読み
著,訓,あらわ,す,NULL,NULL
著,訓,いちじる,しい,NULL,NULL
著,訓,き,る,NULL,NULL
著,訓,つ,く,NULL,NULL
視,音,シ,NULL,NULL,NULL
視,訓,み,る,NULL,NULL
謁,音,エツ,NULL,NULL,NULL
謁,訓,まみ,える,NULL,NULL
謹,音,キン,NULL,NULL,NULL
謹,訓,つつし,む,NULL,NULL
賓,音,ヒン,NULL,NULL,NULL
賓,訓,したが,う,NULL,NULL
賓,訓,まろうど,NULL,NULL,NULL
贈,音,ソウ,NULL,NULL,NULL
贈,音,ゾウ,NULL,NULL,NULL
贈,訓,おく,る,NULL,NULL
逸,音,イツ,NULL,NULL,NULL
逸,音,イチ,NULL,NULL,NULL
逸,訓,うしな,う,NULL,NULL
逸,訓,すぐ,れる,NULL,NULL
逸,訓,そ,らす,NULL,NULL
逸,訓,そ,れる,NULL,NULL
逸,訓,はぐ,れる,NULL,NULL
逸,訓,はし,る,NULL,NULL
逸,訓,はや,る,NULL,NULL
難,音,ナン,NULL,１番,表内読み
難,音,ダ,NULL,３番,表内読み
難,音,ダン,NULL,１番,表内読み
難,音,ナ,NULL,３番,表内読み
難,訓,むずか,しい,NULL,NULL
難,訓,かた,い,NULL,NULL
難,訓,にく,い,NULL,NULL
難,訓,むつか,しい,NULL,NULL
響,音,キョウ,NULL,NULL,NULL
響,訓,ひび,く,NULL,NULL
響,訓,どよ,めく,NULL,NULL
增,音,ゾウ,NULL,NULL,NULL
增,音,ソウ,NULL,NULL,NULL
增,訓,ふ,える,NULL,NULL
增,訓,ふ,やす,NULL,NULL
增,訓,ま,す,NULL,NULL
寬,音,カン,NULL,NULL,NULL
寬,訓,くつろ,ぐ,NULL,NULL
寬,訓,ひろ,い,NULL,NULL
寬,訓,ゆる,やか,NULL,NULL
德,音,トク,NULL,NULL,NULL
橫,音,オウ,NULL,１番,表内読み
橫,音,コウ,NULL,１番,表内読み
橫,訓,よこ,NULL,NULL,NULL
橫,訓,よこ,たわる,NULL,NULL
瀨,音,ライ,NULL,NULL,NULL
瀨,訓,せ,NULL,NULL,NULL
綠,音,リョク,NULL,NULL,NULL
綠,音,ロク,NULL,NULL,NULL
綠,訓,みどり,NULL,NULL,NULL
緖,音,ショ,NULL,NULL,NULL
緖,音,チョ,NULL,NULL,NULL
緖,訓,お,NULL,NULL,NULL
緖,訓,いとぐち,NULL,NULL,NULL
薰,音,クン,NULL,NULL,NULL
薰,訓,かお,る,NULL,NULL
薰,訓,かおりぐさ,NULL,NULL,NULL
薰,訓,た,く,NULL,NULL
賴,音,ライ,NULL,NULL,NULL
賴,訓,たの,む,NULL,NULL
賴,訓,たの,もしい,NULL,NULL
賴,訓,たよ,る,NULL,NULL
賴,訓,たよ,り,NULL,NULL
郞,音,ロウ,NULL,NULL,NULL
郞,訓,おとこ,NULL,NULL,NULL
黑,音,コク,NULL,NULL,NULL
黑,訓,くろ,NULL,NULL,NULL
黑,訓,くろ,い,NULL,NULL
俠,音,キョウ,NULL,NULL,NULL
俠,訓,おとこだて,NULL,NULL,NULL
俠,訓,きゃん,NULL,NULL,NULL
俱,音,ク,NULL,NULL,NULL
俱,音,グ,NULL,NULL,NULL
俱,訓,とも,に,NULL,NULL
卽,音,ソク,NULL,NULL,NULL
卽,音,ショク,NULL,NULL,NULL
卽,訓,すなわ,ち,NULL,NULL
卽,訓,つ,く,NULL,NULL
吞,音,トン,NULL,NULL,NULL
吞,音,ドン,NULL,NULL,NULL
吞,訓,の,む,NULL,NULL
巢,音,ソウ,NULL,NULL,NULL
巢,訓,す,NULL,NULL,NULL
徵,音,チョウ,NULL,１番,表内読み
徵,音,チ,NULL,２番,表内読み
徵,訓,しるし,NULL,NULL,NULL
徵,訓,め,す,NULL,NULL
揭,音,ケイ,NULL,NULL,NULL
揭,訓,かか,げる,NULL,NULL
摑,音,カク,NULL,NULL,NULL
摑,訓,つか,む,NULL,NULL
擊,音,ゲキ,NULL,NULL,NULL
擊,音,ケキ,NULL,NULL,NULL
擊,訓,う,つ,NULL,NULL
晚,音,バン,NULL,NULL,NULL
晚,訓,おそ,い,NULL,NULL
晚,訓,く,れ,NULL,NULL
曆,音,レキ,NULL,NULL,NULL
曆,音,リャク,NULL,NULL,NULL
曆,訓,こよみ,NULL,NULL,NULL
步,音,ホ,NULL,NULL,NULL
步,音,ブ,NULL,NULL,NULL
步,音,フ,NULL,NULL,NULL
步,訓,あゆ,む,NULL,NULL
步,訓,ある,く,NULL,NULL
歷,音,レキ,NULL,NULL,NULL
歷,音,リャク,NULL,NULL,NULL
歷,訓,へ,る,NULL,NULL
每,音,マイ,NULL,NULL,NULL
每,音,バイ,NULL,NULL,NULL
每,訓,ごと,NULL,NULL,NULL
每,訓,つね,NULL,NULL,NULL
每,訓,むさぼ,る,NULL,NULL
涉,音,ショウ,NULL,NULL,NULL
涉,訓,かか,わる,NULL,NULL
涉,訓,わた,る,NULL,NULL
淚,音,ルイ,NULL,NULL,NULL
淚,訓,なみだ,NULL,NULL,NULL
渴,音,カツ,NULL,１番,表内読み
渴,音,ケツ,NULL,２番,表内読み
渴,訓,かわ,く,NULL,NULL
渴,訓,むさぼ,る,NULL,NULL
溫,音,オン,NULL,NULL,NULL
溫,音,ウン,NULL,NULL,NULL
溫,訓,あたた,か,NULL,NULL
溫,訓,あたた,かい,NULL,NULL
溫,訓,あたた,まる,NULL,NULL
溫,訓,あたた,める,NULL,NULL
溫,訓,たず,ねる,NULL,NULL
溫,訓,つつ,む,NULL,NULL
溫,訓,ぬく,い,NULL,NULL
溫,訓,ぬく,まる,NULL,NULL
溫,訓,ぬく,める,NULL,NULL
溫,訓,ぬる,い,NULL,NULL
焰,音,エン,NULL,NULL,NULL
焰,訓,ほのお,NULL,NULL,NULL
焰,訓,も,える,NULL,NULL
狀,音,ジョウ,NULL,NULL,NULL
狀,訓,かきつけ,NULL,NULL,NULL
狀,訓,かたち,NULL,NULL,NULL
瘦,音,ソウ,NULL,NULL,NULL
瘦,音,シュウ,NULL,NULL,NULL
瘦,訓,や,せる,NULL,NULL
瘦,訓,こ,ける,NULL,NULL
瘦,訓,ほそ,い,NULL,NULL
禱,音,トウ,NULL,NULL,NULL
禱,訓,いの,る,NULL,NULL
禱,訓,まつ,る,NULL,NULL
簞,音,タン,NULL,NULL,NULL
簞,訓,はこ,NULL,NULL,NULL
簞,訓,ひさご,NULL,NULL,NULL
簞,訓,わりご,NULL,NULL,NULL
緣,音,エン,NULL,１番,表内読み
緣,訓,ふち,NULL,NULL,NULL
緣,訓,えにし,NULL,NULL,NULL
緣,訓,へり,NULL,NULL,NULL
緣,訓,ゆかり,NULL,NULL,NULL
緣,訓,よすが,NULL,NULL,NULL
緣,訓,よ,る,NULL,NULL
繡,音,シュウ,NULL,NULL,NULL
繡,訓,うつく,しい,NULL,NULL
繡,訓,にしき,NULL,NULL,NULL
繡,訓,ぬいとり,NULL,NULL,NULL
繫,音,ケイ,NULL,NULL,NULL
繫,訓,か,かる,NULL,NULL
繫,訓,きずな,NULL,NULL,NULL
繫,訓,つな,がる,NULL,NULL
繫,訓,つな,ぐ,NULL,NULL
繫,訓,とら,える,NULL,NULL
萊,音,ライ,NULL,NULL,NULL
萊,訓,あかざ,NULL,NULL,NULL
萊,訓,あれち,NULL,NULL,NULL
蔣,音,ショウ,NULL,NULL,NULL
蔣,訓,まこも,NULL,NULL,NULL
虛,音,キョ,NULL,NULL,NULL
虛,音,コ,NULL,NULL,NULL
虛,訓,うつ,ける,NULL,NULL
虛,訓,うつ,ろ,NULL,NULL
虛,訓,うろ,NULL,NULL,NULL
虛,訓,むな,しい,NULL,NULL
蟬,音,セン,NULL,NULL,NULL
蟬,音,ゼン,NULL,NULL,NULL
蟬,訓,うつく,しい,NULL,NULL
蟬,訓,せみ,NULL,NULL,NULL
蟬,訓,つづ,く,NULL,NULL
蠟,音,ロウ,NULL,NULL,NULL
醬,音,ショウ,NULL,NULL,NULL
醬,訓,ししびしお,NULL,NULL,NULL
醬,訓,ひしお,NULL,NULL,NULL
錄,音,ロク,NULL,１番,表内読み
錄,音,リョ,NULL,２番,表内読み
錄,音,リョク,NULL,１番,表内読み
錄,訓,しる,す,NULL,NULL
鍊,音,レン,NULL,NULL,NULL
鍊,訓,ね,る,NULL,NULL
顚,音,テン,NULL,NULL,NULL
顚,訓,いただき,NULL,NULL,NULL
顚,訓,くつがえ,る,NULL,NULL
顚,訓,たお,れる,NULL,NULL
鷗,音,オウ,NULL,NULL,NULL
鷗,訓,かもめ,NULL,NULL,NULL
黃,音,オウ,NULL,NULL,NULL
黃,音,コウ,NULL,NULL,NULL
黃,訓,き,NULL,NULL,NULL
黃,訓,こ,NULL,NULL,NULL
剝,音,ハク,NULL,１番,表内読み
剝,音,ホク,NULL,２番,表内読み
剝,訓,は,がす,中学校で習う読み,表内読み
剝,訓,は,がれる,中学校で習う読み,表内読み
剝,訓,は,ぐ,中学校で習う読み,表内読み
剝,訓,は,げる,中学校で習う読み,表内読み
剝,訓,と,る,NULL,表外読み
